Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Age,Gender
100,AZ-212-8072695,05-09-2012,10-09-2012,Second Class,CU-55652,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1797,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",150.05,2,0.0,35.63,18.81,Critical,42,Male
101,AZ-180-5965050,14-11-2015,17-11-2015,Second Class,CU-92365,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-3588,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",118.87,3,0.1,16.15,16.8,High,38,Female
102,AZ-212-1225281,25-10-2012,29-10-2012,Standard Class,CU-44104,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-1703,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",343.19,4,0.0,81.44,43.62,High,35,Male
103,AZ-741-4782875,25-04-2012,30-04-2012,Same Day,CU-50875,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-3460,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,382.68,3,0.0,90.56,51.07,Critical,62,Female
104,AZ-665-8734102,10-06-2013,16-06-2013,Same Day,CU-69044,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-6139,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",513.25,5,0.1,70.22,67.71,Critical,21,Female
105,AZ-835-9658144,15-04-2014,20-04-2014,First Class,CU-90461,Amazon Customer,Home Office,60601.0,Seattle,Washington,United States,US,West,TEC-PH-4339,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,81.83,3,0.1,10.62,16.51,Critical,63,Female
106,AZ-484-6500306,08-08-2015,13-08-2015,Standard Class,CU-69822,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-1409,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",1489.54,3,0.0,354.09,182.92,Medium,21,Female
107,AZ-737-2561729,12-07-2015,16-07-2015,Same Day,CU-56268,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3649,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",130.26,2,0.1,17.46,20.79,Low,28,Female
108,AZ-152-6031595,07-10-2015,11-10-2015,Second Class,CU-30706,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5310,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",660.94,5,0.0,156.97,82.61,Medium,59,Male
109,AZ-829-6478047,12-06-2015,14-06-2015,Standard Class,CU-55744,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-6119,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",487.92,4,0.0,115.45,65.3,Low,47,Female
110,AZ-809-2119043,23-11-2012,29-11-2012,Standard Class,CU-15573,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-1827,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,135.06,1,0.0,31.78,19.86,Low,38,Female
111,AZ-538-8103230,01-03-2013,05-03-2013,First Class,CU-53590,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,US,West,TEC-PH-5120,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,154.3,3,0.0,35.72,28.51,High,38,Female
112,AZ-393-3558231,14-06-2015,18-06-2015,First Class,CU-80629,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-9217,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",80.11,1,0.1,10.5,15.13,Medium,28,Female
113,AZ-936-4080389,07-10-2013,12-10-2013,First Class,CU-75891,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,US,West,TEC-PH-3468,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",136.08,1,0.0,31.77,22.54,High,55,Male
114,AZ-610-2915631,02-12-2015,06-12-2015,Standard Class,CU-66741,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-9377,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,200.05,1,0.1,27.05,29.55,Critical,24,Male
115,AZ-243-3008187,29-07-2012,03-08-2012,Standard Class,CU-32656,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-4459,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,87.52,1,0.2,2.77,16.01,Critical,65,Male
116,AZ-286-3148815,15-12-2015,18-12-2015,Same Day,CU-96912,Amazon Customer,Home Office,90001.0,Seattle,Washington,United States,US,West,TEC-PH-7879,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",759.04,5,0.2,28.18,97.69,High,24,Male
117,AZ-448-5506259,31-05-2013,03-06-2013,Standard Class,CU-81116,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-5858,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",334.36,1,0.1,45.86,42.91,High,52,Male
118,AZ-863-8658426,10-06-2014,16-06-2014,Second Class,CU-66326,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1940,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",262.83,5,0.2,9.8,33.38,Low,60,Female
119,AZ-502-1910681,22-03-2014,24-03-2014,Same Day,CU-34211,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-9339,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",320.39,1,0.0,75.75,43.48,High,52,Male
120,AZ-610-5336787,24-10-2012,27-10-2012,Second Class,CU-82747,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-7879,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",261.12,1,0.0,61.54,37.4,Low,56,Female
121,AZ-963-1071295,09-09-2013,11-09-2013,Same Day,CU-43736,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1945,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",1171.26,4,0.0,278.43,143.87,High,68,Male
122,AZ-650-8613287,26-12-2012,29-12-2012,Standard Class,CU-71964,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,US,West,TEC-PH-3375,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",166.47,2,0.2,5.8,25.28,Medium,27,Female
123,AZ-740-6251035,18-10-2014,22-10-2014,First Class,CU-76342,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-7577,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",352.95,1,0.0,83.6,46.39,High,47,Female
124,AZ-572-9763313,01-07-2013,04-07-2013,Second Class,CU-66431,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-3556,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",424.54,5,0.0,100.55,55.89,High,26,Male
125,AZ-250-3026793,25-08-2013,28-08-2013,Same Day,CU-74051,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-6587,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",816.93,4,0.0,194.2,100.33,High,27,Male
126,AZ-710-9536326,04-01-2012,08-01-2012,Second Class,CU-96424,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5257,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,159.16,5,0.1,21.63,22.46,Critical,39,Male
127,AZ-863-4504473,13-10-2013,15-10-2013,First Class,CU-41627,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-1902,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",708.22,4,0.0,168.16,88.97,Medium,41,Male
128,AZ-723-3204664,28-01-2013,03-02-2013,Same Day,CU-72425,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-2267,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,1022.87,4,0.0,242.89,128.27,Medium,59,Female
129,AZ-671-1686976,16-09-2013,21-09-2013,Same Day,CU-85191,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-1728,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",285.22,5,0.0,67.71,35.91,Medium,36,Female
130,AZ-403-3472189,02-06-2012,08-06-2012,Same Day,CU-95461,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-7870,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",432.75,2,0.1,59.17,57.45,High,23,Female
131,AZ-751-9506404,01-08-2012,03-08-2012,First Class,CU-35984,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-2562,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",106.81,2,0.0,24.99,17.09,Critical,28,Male
132,AZ-259-2241082,19-07-2014,24-07-2014,First Class,CU-60759,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-2548,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,66.94,4,0.2,2.03,13.21,Critical,49,Female
133,AZ-108-7561000,13-04-2013,15-04-2013,Second Class,CU-17106,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,US,West,TEC-PH-5535,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",29.17,1,0.2,0.39,10.71,High,59,Male
134,AZ-198-5892306,23-01-2015,27-01-2015,Standard Class,CU-73857,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-8730,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",72.06,4,0.0,16.79,12.27,Low,40,Female
135,AZ-915-4674515,15-04-2012,21-04-2012,Standard Class,CU-77156,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-1446,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,674.76,1,0.2,25.32,84.2,Low,46,Male
136,AZ-251-5515488,30-12-2014,03-01-2015,Second Class,CU-36142,Amazon Customer,Corporate,10001.0,Seattle,Washington,United States,EU,West,TEC-PH-4763,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",733.51,3,0.0,174.22,91.59,High,37,Female
137,AZ-727-9767088,13-04-2015,18-04-2015,First Class,CU-36344,Amazon Customer,Corporate,,Seattle,Washington,United States,Africa,West,TEC-PH-7730,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",91.88,1,0.2,2.71,18.87,Medium,57,Male
138,AZ-519-1501157,04-10-2013,07-10-2013,First Class,CU-10922,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-2128,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",259.4,2,0.0,61.33,35.18,Medium,46,Female
139,AZ-203-5124499,08-05-2015,12-05-2015,Standard Class,CU-72209,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-3489,Technology,Smartphones,"Motorola Edge Plus, Full Size",125.2,4,0.2,4.29,19.7,Critical,55,Female
140,AZ-353-6946594,18-09-2013,21-09-2013,Standard Class,CU-64648,Amazon Customer,Home Office,60601.0,Seattle,Washington,United States,US,West,TEC-PH-3062,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",1752.68,3,0.0,416.7,214.66,High,44,Female
141,AZ-211-5327576,21-02-2013,26-02-2013,Second Class,CU-32876,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-1706,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,99.44,3,0.0,22.94,19.24,Medium,30,Male
142,AZ-960-3799487,18-08-2015,23-08-2015,Standard Class,CU-13577,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-6793,Technology,Smartphones,"Motorola Edge Plus, Full Size",203.44,2,0.0,48.05,28.09,Medium,63,Female
143,AZ-977-8983441,25-09-2012,01-10-2012,Same Day,CU-83722,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3625,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,53.73,4,0.0,12.16,12.74,Critical,25,Male
144,AZ-805-3100021,18-01-2015,23-01-2015,Same Day,CU-62717,Amazon Customer,Corporate,,Seattle,Washington,United States,Africa,West,TEC-PH-8408,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",207.33,3,0.0,48.92,29.11,High,53,Female
145,AZ-262-7928040,25-07-2014,31-07-2014,First Class,CU-37015,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,US,West,TEC-PH-9627,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",250.51,2,0.2,8.62,39.1,Critical,24,Female
146,AZ-260-8328141,19-10-2015,23-10-2015,Second Class,CU-89138,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-4051,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",29.31,1,0.0,6.44,8.92,Medium,39,Female
147,AZ-376-2707923,03-02-2015,06-02-2015,Same Day,CU-51506,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-6206,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",1124.57,3,0.0,267.32,138.26,Low,68,Female
148,AZ-603-6134207,21-08-2013,23-08-2013,Second Class,CU-83494,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-1845,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",35.84,3,0.0,7.86,11.04,Low,63,Male
149,AZ-491-7730886,06-06-2015,08-06-2015,Standard Class,CU-81190,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5111,Technology,Smartphones,"Motorola Edge Plus, Full Size",266.82,3,0.0,62.97,37.33,Critical,35,Male
150,AZ-294-6853584,28-01-2013,02-02-2013,Same Day,CU-22010,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,APAC,West,TEC-PH-2894,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,23.12,1,0.1,2.19,12.81,Low,49,Female
151,AZ-739-9170528,02-09-2012,06-09-2012,Second Class,CU-59453,Amazon Customer,Home Office,,Seattle,Washington,United States,LATAM,West,TEC-PH-9253,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",202.2,5,0.2,7.26,28.53,High,49,Male
152,AZ-787-5301754,26-05-2014,30-05-2014,Same Day,CU-31266,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,APAC,West,TEC-PH-3184,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",433.14,4,0.0,102.77,55.13,Low,35,Female
153,AZ-982-2983509,06-05-2012,10-05-2012,Same Day,CU-30558,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-8143,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",252.51,4,0.2,8.91,37.17,High,37,Male
154,AZ-849-1116381,27-10-2015,29-10-2015,Same Day,CU-90455,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-3903,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",57.73,1,0.0,13.02,14.09,High,19,Male
155,AZ-137-7105525,14-07-2013,17-07-2013,Standard Class,CU-35184,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-9425,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",67.0,1,0.1,8.79,12.61,Low,39,Male
156,AZ-875-4438618,03-09-2013,05-09-2013,Second Class,CU-76018,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-2633,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,2307.84,5,0.2,87.11,282.84,Medium,45,Female
157,AZ-325-3457184,27-08-2015,30-08-2015,Same Day,CU-77303,Amazon Customer,Consumer,10001.0,Seattle,Washington,United States,US,West,TEC-PH-3137,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",297.53,3,0.1,40.73,39.03,Medium,34,Female
158,AZ-383-5103022,03-03-2013,06-03-2013,Same Day,CU-70428,Amazon Customer,Corporate,10001.0,Seattle,Washington,United States,APAC,West,TEC-PH-7893,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",42.65,3,0.2,1.12,10.09,Medium,33,Female
159,AZ-580-8265795,27-09-2012,03-10-2012,Second Class,CU-97473,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-9644,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",94.26,1,0.0,21.52,20.43,Critical,28,Female
160,AZ-646-5041776,26-10-2015,29-10-2015,First Class,CU-59566,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-4262,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",237.9,3,0.4,-39.12,34.36,Medium,33,Male
161,AZ-611-6709840,27-08-2013,29-08-2013,First Class,CU-16995,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-2463,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",457.86,2,0.1,62.58,61.04,Critical,36,Female
162,AZ-271-6130397,21-11-2012,27-11-2012,Second Class,CU-86414,Amazon Customer,Consumer,,Seattle,Washington,United States,Africa,West,TEC-PH-9250,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",22.96,1,0.0,5.1,6.44,Critical,34,Female
163,AZ-576-4444084,05-05-2014,11-05-2014,Second Class,CU-84661,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-6176,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,338.96,1,0.0,80.13,46.07,Medium,55,Female
164,AZ-617-7979451,11-05-2014,15-05-2014,Standard Class,CU-30792,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-7487,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,375.55,3,0.0,88.84,50.5,Critical,52,Male
165,AZ-844-9519981,24-09-2014,29-09-2014,Standard Class,CU-20851,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-4440,Technology,Smartphones,"Motorola Edge Plus, Full Size",292.42,3,0.2,10.98,36.4,Low,36,Male
166,AZ-280-9503902,24-03-2012,28-03-2012,First Class,CU-90397,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-5797,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",151.04,4,0.0,35.4,23.56,Critical,35,Female
167,AZ-198-7214624,21-08-2012,26-08-2012,Second Class,CU-60525,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,Africa,West,TEC-PH-1207,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",1175.16,4,0.0,278.9,148.94,Critical,40,Female
168,AZ-215-7357182,05-12-2012,11-12-2012,First Class,CU-79260,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,US,West,TEC-PH-3528,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",424.93,2,0.1,58.22,55.23,High,60,Female
169,AZ-352-3215167,19-06-2015,25-06-2015,First Class,CU-20433,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3898,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",109.2,3,0.0,24.92,23.78,Low,28,Female
170,AZ-422-7545535,05-01-2013,08-01-2013,Second Class,CU-90421,Amazon Customer,Corporate,60601.0,Seattle,Washington,United States,EU,West,TEC-PH-1997,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",160.34,2,0.2,5.51,25.05,High,57,Male
171,AZ-117-1688105,06-09-2013,09-09-2013,First Class,CU-11556,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-2001,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",71.28,5,0.2,2.2,13.6,Critical,40,Female
172,AZ-834-2989173,21-04-2013,25-04-2013,Standard Class,CU-85420,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-2338,Technology,Smartphones,"Motorola Edge Plus, Full Size",116.04,2,0.0,27.29,17.23,Critical,50,Female
173,AZ-669-2414466,17-03-2013,22-03-2013,Standard Class,CU-19087,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-3657,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",250.1,2,0.0,59.16,33.63,High,62,Female
174,AZ-971-1445101,15-09-2014,18-09-2014,Second Class,CU-43969,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-4329,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",78.2,2,0.0,18.01,15.43,High,26,Male
175,AZ-891-9106609,20-07-2015,24-07-2015,Second Class,CU-31887,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-7365,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",86.24,2,0.0,20.32,12.35,Critical,53,Male
176,AZ-387-8613269,18-02-2013,20-02-2013,Same Day,CU-88094,Amazon Customer,Corporate,90001.0,Seattle,Washington,United States,US,West,TEC-PH-1759,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",1888.25,3,0.2,71.14,232.7,Critical,50,Male
177,AZ-762-2105534,26-10-2015,30-10-2015,Same Day,CU-94916,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-6423,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",380.66,1,0.0,90.04,51.24,Low,62,Male
178,AZ-254-5353127,31-10-2013,04-11-2013,Second Class,CU-34518,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-6306,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",2164.6,4,0.0,514.5,266.49,Low,32,Male
179,AZ-492-9073461,27-07-2015,02-08-2015,Same Day,CU-55314,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-2026,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",479.42,3,0.0,113.65,62.08,Critical,56,Male
